index;experiment;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score;train_acc_ten_above;train_test_hundred;f1_hundred;invalid_window
849;2;DT;3025;32;99.46303180503924;99.17355371900828;99.33774834437084;99.009900990099;99.17355371900828;0;0;0;0
840;2;DUM;3025;32;50.413223140495866;50.66006600660066;50.68027210884354;49.17491749174918;49.91624790619765;0;0;0;0
841;2;DUM;3025;32;50.43370508054523;50.57851239669422;50.51194539249146;49.00662251655629;49.747899159663866;0;0;0;0
842;2;DUM;3025;32;50.43370508054523;50.57851239669422;50.51194539249146;49.00662251655629;49.747899159663866;0;0;0;0
843;2;DUM;3025;32;49.60760016522098;49.58677685950413;49.67948717948718;51.15511551155115;50.40650406504065;0;0;0;0
844;2;DUM;3025;32;49.60760016522098;49.58677685950413;49.67948717948718;51.15511551155115;50.40650406504065;0;0;0;0
855;2;KNN;3025;32;99.75206611570248;99.5049504950495;99.66887417218544;99.33993399339934;99.50413223140497;0;0;0;0
856;2;KNN;3025;32;99.6695580338703;99.6694214876033;99.66887417218544;99.66887417218544;99.66887417218544;0;0;0;0
857;2;KNN;3025;32;99.71086327963653;99.6694214876033;100.0;99.33774834437084;99.66777408637874;0;0;0;0
858;2;KNN;3025;32;99.71086327963653;99.83471074380164;100.0;99.66996699669969;99.83471074380164;0;0;0;0
859;2;KNN;3025;32;99.6695580338703;99.6694214876033;99.66996699669969;99.66996699669969;99.66996699669969;0;0;0;0
870;2;MLP;3025;32;99.62809917355372;99.66996699669969;99.66996699669969;99.66996699669969;99.66996699669969;0;0;0;0
871;2;MLP;3025;32;99.62825278810408;99.6694214876033;99.3421052631579;100.0;99.66996699669969;0;0;0;0
872;2;MLP;3025;32;99.6695580338703;99.50413223140497;100.0;99.00662251655628;99.5008319467554;0;0;0;0
873;2;MLP;3025;32;99.58694754233788;99.83471074380164;100.0;99.66996699669969;99.83471074380164;0;0;0;0
874;2;MLP;3025;32;99.6695580338703;99.50413223140497;99.66887417218544;99.33993399339934;99.50413223140497;0;0;0;0
850;2;NB;3025;32;99.62809917355372;99.5049504950495;99.66887417218544;99.33993399339934;99.50413223140497;0;0;0;0
851;2;NB;3025;32;99.6695580338703;99.6694214876033;99.3421052631579;100.0;99.66996699669969;0;0;0;0
852;2;NB;3025;32;99.58694754233788;99.83471074380164;100.0;99.66887417218544;99.83416252072968;0;0;0;0
853;2;NB;3025;32;99.58694754233788;99.83471074380164;100.0;99.66996699669969;99.83471074380164;0;0;0;0
854;2;NB;3025;32;99.6695580338703;99.3388429752066;99.01639344262296;99.66996699669969;99.3421052631579;0;0;0;0
865;2;RF;3025;32;98.47107438016528;98.34983498349835;97.71986970684038;99.009900990099;98.36065573770492;0;0;0;0
866;2;RF;3025;32;98.43040066088392;98.34710743801654;97.09677419354838;99.66887417218544;98.36601307189542;0;0;0;0
867;2;RF;3025;32;98.47170590665014;98.51239669421489;97.71986970684038;99.33774834437084;98.52216748768473;0;0;0;0
868;2;RF;3025;32;98.34779016935153;98.84297520661156;98.36601307189542;99.33993399339934;98.85057471264368;0;0;0;0
869;2;RF;3025;32;98.55431639818258;97.68595041322314;96.1661341853035;99.33993399339934;97.72727272727272;0;0;0;0
875;2;SVM;3025;32;99.75206611570248;99.5049504950495;99.66887417218544;99.33993399339934;99.50413223140497;0;0;0;0
876;2;SVM;3025;32;99.6695580338703;99.83471074380164;99.66996699669969;100.0;99.83471074380164;0;0;0;0
877;2;SVM;3025;32;99.71086327963653;99.6694214876033;100.0;99.33774834437084;99.66777408637874;0;0;0;0
878;2;SVM;3025;32;99.6695580338703;99.83471074380164;100.0;99.66996699669969;99.83471074380164;0;0;0;0
879;2;SVM;3025;32;99.71086327963653;99.6694214876033;99.66996699669969;99.66996699669969;99.66996699669969;0;0;0;0
860;2;XGB;3025;32;98.30578512396694;98.18481848184818;97.7124183006536;98.67986798679868;98.1937602627258;0;0;0;0
861;2;XGB;3025;32;98.47170590665014;98.51239669421489;97.10610932475883;100.0;98.53181076672104;0;0;0;0
862;2;XGB;3025;32;98.38909541511772;98.51239669421489;97.71986970684038;99.33774834437084;98.52216748768473;0;0;0;0
863;2;XGB;3025;32;98.26517967781908;98.84297520661156;98.36601307189542;99.33993399339934;98.85057471264368;0;0;0;0
864;2;XGB;3025;32;98.51301115241635;97.5206611570248;95.85987261146497;99.33993399339934;97.56888168557536;0;0;0;0
965;2;DT;3872;25;99.09589925734582;98.06451612903226;98.6910994764398;97.41602067183464;98.04941482444734;0;0;0;0
966;2;DT;3872;25;98.80529544720696;99.48387096774194;99.48453608247422;99.48453608247422;99.48453608247422;0;0;0;0
967;2;DT;3872;25;99.03163331181408;98.57881136950904;98.4536082474227;98.70801033591732;98.58064516129032;0;0;0;0
968;2;DT;3872;25;98.8379599741769;98.83720930232558;99.47643979057592;98.19121447028424;98.8296488946684;0;0;0;0
969;2;DT;3872;25;98.87023886378309;99.09560723514213;98.96907216494846;99.2248062015504;99.09677419354838;0;0;0;0
960;2;DUM;3872;25;50.08072328059412;50.70967741935484;50.65274151436031;50.12919896640828;50.38961038961038;0;0;0;0
961;2;DUM;3872;25;49.95156603164352;49.16129032258065;49.234693877551024;49.74226804123711;49.48717948717949;0;0;0;0
962;2;DUM;3872;25;50.06455777921239;50.90439276485789;50.91383812010444;50.3875968992248;50.64935064935064;0;0;0;0
963;2;DUM;3872;25;50.06455777921239;50.90439276485789;50.91383812010444;50.3875968992248;50.64935064935064;0;0;0;0
964;2;DUM;3872;25;50.06455777921239;50.90439276485789;50.91383812010444;50.3875968992248;50.64935064935064;0;0;0;0
975;2;KNN;3872;25;99.58023894091056;98.58064516129032;98.70466321243524;98.44961240310076;98.57697283311772;0;0;0;0
976;2;KNN;3872;25;99.38650306748468;99.87096774193547;99.74293059125964;100.0;99.87129987129988;0;0;0;0
977;2;KNN;3872;25;99.41897998708843;99.35400516795866;98.97435897435898;99.74160206718346;99.35649935649936;0;0;0;0
978;2;KNN;3872;25;99.28986442866363;99.48320413436691;100.0;98.96640826873386;99.48051948051948;0;0;0;0
979;2;KNN;3872;25;99.48353776630084;99.2248062015504;99.2248062015504;99.2248062015504;99.2248062015504;0;0;0;0
990;2;MLP;3872;25;99.35421375524702;98.70967741935485;99.2167101827676;98.19121447028424;98.7012987012987;0;0;0;0
991;2;MLP;3872;25;99.12818856958346;99.74193548387098;99.74226804123712;99.74226804123712;99.74226804123712;0;0;0;0
992;2;MLP;3872;25;99.22530664945126;99.2248062015504;99.48051948051948;98.96640826873386;99.22279792746112;0;0;0;0
993;2;MLP;3872;25;99.25758553905746;99.35400516795866;100.0;98.70801033591732;99.34980494148245;0;0;0;0
994;2;MLP;3872;25;99.28986442866363;98.96640826873386;98.96640826873386;98.96640826873386;98.96640826873386;0;0;0;0
970;2;NB;3872;25;98.99903132063288;97.93548387096774;97.68637532133675;98.19121447028424;97.9381443298969;0;0;0;0
971;2;NB;3872;25;98.67613819825638;99.35483870967742;99.48320413436691;99.22680412371136;99.35483870967742;0;0;0;0
972;2;NB;3872;25;98.90251775338928;98.57881136950904;98.4536082474227;98.70801033591732;98.58064516129032;0;0;0;0
973;2;NB;3872;25;98.74112330535829;99.2248062015504;99.2248062015504;99.2248062015504;99.2248062015504;0;0;0;0
974;2;NB;3872;25;98.7088444157521;98.83720930232558;98.46153846153848;99.2248062015504;98.84169884169884;0;0;0;0
985;2;RF;3872;25;98.22408782692928;97.29032258064515;96.4467005076142;98.19121447028424;97.31113956466068;0;0;0;0
986;2;RF;3872;25;97.8366160800775;98.70967741935485;97.96954314720811;99.48453608247422;98.72122762148338;0;0;0;0
987;2;RF;3872;25;98.03098773402196;97.80361757105943;96.95431472081218;98.70801033591732;97.82330345710626;0;0;0;0
988;2;RF;3872;25;98.09554551323436;97.9328165374677;96.9620253164557;98.96640826873386;97.9539641943734;0;0;0;0
989;2;RF;3872;25;98.03098773402196;98.19121447028424;96.97732997481108;99.48320413436691;98.21428571428572;0;0;0;0
995;2;SVM;3872;25;99.4833710041976;98.58064516129032;98.95833333333334;98.19121447028424;98.57328145265888;0;0;0;0
996;2;SVM;3872;25;99.28963513077171;99.61290322580643;99.74160206718346;99.48453608247422;99.61290322580643;0;0;0;0
997;2;SVM;3872;25;99.25758553905746;99.2248062015504;99.2248062015504;99.2248062015504;99.2248062015504;0;0;0;0
998;2;SVM;3872;25;99.28986442866363;99.6124031007752;100.0;99.2248062015504;99.61089494163424;0;0;0;0
999;2;SVM;3872;25;99.38670109748224;99.35400516795866;99.48186528497408;99.2248062015504;99.35316946959895;0;0;0;0
980;2;XGB;3872;25;98.19179851469164;97.16129032258064;96.67519181585678;97.67441860465117;97.17223650385604;0;0;0;0
981;2;XGB;3872;25;97.7720374556022;98.70967741935485;97.96954314720811;99.48453608247422;98.72122762148338;0;0;0;0
982;2;XGB;3872;25;97.90187217559716;98.06201550387595;97.44897959183672;98.70801033591732;98.0744544287548;0;0;0;0
983;2;XGB;3872;25;98.03098773402196;97.67441860465117;96.94656488549616;98.44961240310076;97.6923076923077;0;0;0;0
984;2;XGB;3872;25;97.90187217559716;98.06201550387595;96.96969696969695;99.2248062015504;98.08429118773944;0;0;0;0
1085;2;DT;4400;22;98.66477272727272;97.27272727272728;97.70642201834865;96.8181818181818;97.26027397260276;0;0;0;0
1086;2;DT;4400;22;98.92045454545456;98.1818181818182;97.74774774774777;98.63636363636364;98.19004524886876;0;0;0;0
1087;2;DT;4400;22;98.26704545454544;98.75;99.76798143851508;97.72727272727272;98.73708381171068;0;0;0;0
1088;2;DT;4400;22;98.3806818181818;98.63636363636364;99.30875576036864;97.95454545454544;98.62700228832952;0;0;0;0
1089;2;DT;4400;22;98.29545454545456;98.63636363636364;98.1981981981982;99.0909090909091;98.6425339366516;0;0;0;0
1080;2;DUM;4400;22;49.715909090909086;51.24999999999999;51.25858123569794;50.90909090909091;51.08323831242873;0;0;0;0
1081;2;DUM;4400;22;49.715909090909086;51.24999999999999;51.25858123569794;50.90909090909091;51.08323831242873;0;0;0;0
1082;2;DUM;4400;22;49.715909090909086;51.24999999999999;51.25858123569794;50.90909090909091;51.08323831242873;0;0;0;0
1083;2;DUM;4400;22;49.715909090909086;51.24999999999999;51.25858123569794;50.90909090909091;51.08323831242873;0;0;0;0
1084;2;DUM;4400;22;49.715909090909086;51.24999999999999;51.25858123569794;50.90909090909091;51.08323831242873;0;0;0;0
1095;2;KNN;4400;22;99.28977272727272;99.20454545454544;99.31662870159454;99.0909090909091;99.20364050056882;0;0;0;0
1096;2;KNN;4400;22;99.23295454545456;98.63636363636364;99.53703703703704;97.72727272727272;98.62385321100918;0;0;0;0
1097;2;KNN;4400;22;99.20454545454544;98.75;99.3103448275862;98.1818181818182;98.74285714285716;0;0;0;0
1098;2;KNN;4400;22;99.0909090909091;99.0909090909091;99.31506849315068;98.86363636363636;99.08883826879271;0;0;0;0
1099;2;KNN;4400;22;99.17613636363636;99.3181818181818;99.0950226244344;99.54545454545456;99.31972789115646;0;0;0;0
1110;2;MLP;4400;22;98.7784090909091;98.97727272727272;99.08883826879271;98.86363636363636;98.97610921501706;0;0;0;0
1111;2;MLP;4400;22;98.89204545454544;98.52272727272728;99.30715935334872;97.72727272727272;98.51088201603666;0;0;0;0
1112;2;MLP;4400;22;99.00568181818184;98.06818181818184;98.84526558891456;97.27272727272728;98.05269186712484;0;0;0;0
1113;2;MLP;4400;22;98.66477272727272;99.3181818181818;99.77064220183486;98.86363636363636;99.31506849315068;0;0;0;0
1114;2;MLP;4400;22;98.7784090909091;98.97727272727272;98.42696629213484;99.54545454545456;98.98305084745763;0;0;0;0
1090;2;NB;4400;22;98.4090909090909;97.95454545454544;97.73755656108597;98.1818181818182;97.95918367346938;0;0;0;0
1091;2;NB;4400;22;98.23863636363636;98.75;99.3103448275862;98.1818181818182;98.74285714285716;0;0;0;0
1092;2;NB;4400;22;98.3806818181818;97.72727272727272;97.72727272727272;97.72727272727272;97.72727272727272;0;0;0;0
1093;2;NB;4400;22;98.21022727272728;98.75;98.63945578231292;98.86363636363636;98.75141884222477;0;0;0;0
1094;2;NB;4400;22;98.1818181818182;98.52272727272728;97.76286353467562;99.3181818181818;98.53438556933484;0;0;0;0
1105;2;RF;4400;22;97.89772727272728;96.5909090909091;95.96412556053812;97.27272727272728;96.61399548532732;0;0;0;0
1106;2;RF;4400;22;97.58522727272728;97.95454545454544;98.17351598173516;97.72727272727272;97.9498861047836;0;0;0;0
1107;2;RF;4400;22;97.69886363636364;97.61363636363636;97.29119638826184;97.95454545454544;97.62174405436014;0;0;0;0
1108;2;RF;4400;22;97.5568181818182;97.95454545454544;97.73755656108597;98.1818181818182;97.95918367346938;0;0;0;0
1109;2;RF;4400;22;97.61363636363636;97.72727272727272;96.25550660792952;99.3181818181818;97.76286353467562;0;0;0;0
1115;2;SVM;4400;22;98.92045454545456;98.86363636363636;98.86363636363636;98.86363636363636;98.86363636363636;0;0;0;0
1116;2;SVM;4400;22;99.0909090909091;98.52272727272728;98.8558352402746;98.1818181818182;98.51767388825542;0;0;0;0
1117;2;SVM;4400;22;99.0625;98.63636363636364;99.30875576036864;97.95454545454544;98.62700228832952;0;0;0;0
1118;2;SVM;4400;22;99.00568181818184;99.3181818181818;99.54337899543378;99.0909090909091;99.31662870159454;0;0;0;0
1119;2;SVM;4400;22;99.0340909090909;99.0909090909091;98.4304932735426;99.77272727272728;99.09706546275396;0;0;0;0
1100;2;XGB;4400;22;97.86931818181816;96.5909090909091;95.96412556053812;97.27272727272728;96.61399548532732;0;0;0;0
1101;2;XGB;4400;22;97.5;97.95454545454544;98.17351598173516;97.72727272727272;97.9498861047836;0;0;0;0
1102;2;XGB;4400;22;97.58522727272728;97.1590909090909;97.26651480637814;97.04545454545456;97.15585893060296;0;0;0;0
1103;2;XGB;4400;22;97.44318181818184;97.95454545454544;97.73755656108597;98.1818181818182;97.95918367346938;0;0;0;0
1104;2;XGB;4400;22;97.58522727272728;97.72727272727272;96.25550660792952;99.3181818181818;97.76286353467562;0;0;0;0
1205;2;DT;4840;20;97.70144628099172;97.31404958677686;96.16935483870968;98.55371900826448;97.3469387755102;0;0;0;0
1206;2;DT;4840;20;97.98553719008264;96.79752066115702;97.0893970893971;96.48760330578511;96.78756476683937;0;0;0;0
1207;2;DT;4840;20;98.4245867768595;98.1404958677686;97.55102040816328;98.7603305785124;98.15195071868584;0;0;0;0
1208;2;DT;4840;20;97.75309917355372;97.31404958677686;99.35344827586206;95.24793388429752;97.25738396624472;0;0;0;0
1209;2;DT;4840;20;97.80475206611573;97.72727272727272;98.125;97.31404958677686;97.71784232365144;0;0;0;0
1200;2;DUM;4840;20;50.72314049586777;52.066115702479344;52.05761316872428;52.27272727272727;52.164948453608254;0;0;0;0
1201;2;DUM;4840;20;50.72314049586777;52.066115702479344;52.05761316872428;52.27272727272727;52.164948453608254;0;0;0;0
1202;2;DUM;4840;20;50.72314049586777;52.066115702479344;52.05761316872428;52.27272727272727;52.164948453608254;0;0;0;0
1203;2;DUM;4840;20;50.72314049586777;52.066115702479344;52.05761316872428;52.27272727272727;52.164948453608254;0;0;0;0
1204;2;DUM;4840;20;50.72314049586777;52.066115702479344;52.05761316872428;52.27272727272727;52.164948453608254;0;0;0;0
1215;2;KNN;4840;20;98.7603305785124;98.96694214876032;98.96694214876032;98.96694214876032;98.96694214876032;0;0;0;0
1216;2;KNN;4840;20;98.96694214876032;97.5206611570248;97.32510288065843;97.72727272727272;97.52577319587628;0;0;0;0
1217;2;KNN;4840;20;98.81198347107438;98.55371900826448;97.95918367346938;99.17355371900828;98.56262833675564;0;0;0;0
1218;2;KNN;4840;20;98.91528925619836;98.65702479338844;99.37106918238992;97.93388429752066;98.64724245577524;0;0;0;0
1219;2;KNN;4840;20;98.83780991735536;98.7603305785124;99.16666666666669;98.34710743801654;98.7551867219917;0;0;0;0
1230;2;MLP;4840;20;98.26962809917356;98.65702479338844;98.96049896049897;98.34710743801654;98.65284974093264;0;0;0;0
1231;2;MLP;4840;20;98.52789256198346;97.41735537190084;98.1132075471698;96.69421487603306;97.39854318418314;0;0;0;0
1232;2;MLP;4840;20;98.21797520661156;98.65702479338844;98.35728952772074;98.96694214876032;98.66117404737383;0;0;0;0
1233;2;MLP;4840;20;98.34710743801654;98.1404958677686;99.36440677966102;96.900826446281;98.11715481171548;0;0;0;0
1234;2;MLP;4840;20;98.24380165289256;98.4504132231405;98.75259875259876;98.1404958677686;98.44559585492227;0;0;0;0
1210;2;NB;4840;20;97.5464876033058;98.24380165289256;98.34368530020704;98.1404958677686;98.2419855222337;0;0;0;0
1211;2;NB;4840;20;97.77892561983472;96.79752066115702;96.70103092783503;96.900826446281;96.80082559339526;0;0;0;0
1212;2;NB;4840;20;97.62396694214875;97.8305785123967;97.7319587628866;97.93388429752066;97.8328173374613;0;0;0;0
1213;2;NB;4840;20;97.72727272727272;97.41735537190084;99.14346895074948;95.66115702479338;97.37118822292324;0;0;0;0
1214;2;NB;4840;20;97.59814049586775;97.93388429752066;98.33333333333331;97.5206611570248;97.9253112033195;0;0;0;0
1225;2;RF;4840;20;97.02995867768594;97.62396694214875;97.13701431492842;98.1404958677686;97.63617677286744;0;0;0;0
1226;2;RF;4840;20;97.4690082644628;96.17768595041323;94.96981891348088;97.5206611570248;96.2283384301733;0;0;0;0
1227;2;RF;4840;20;97.26239669421489;96.79752066115702;96.50924024640656;97.10743801652892;96.80741503604531;0;0;0;0
1228;2;RF;4840;20;97.1590909090909;97.31404958677686;98.109243697479;96.48760330578511;97.29166666666669;0;0;0;0
1229;2;RF;4840;20;97.02995867768594;97.62396694214875;97.52577319587628;97.72727272727272;97.62641898864808;0;0;0;0
1235;2;SVM;4840;20;98.55371900826448;98.96694214876032;98.96694214876032;98.96694214876032;98.96694214876032;0;0;0;0
1236;2;SVM;4840;20;98.86363636363636;97.41735537190084;97.71309771309772;97.10743801652892;97.40932642487049;0;0;0;0
1237;2;SVM;4840;20;98.55371900826448;98.7603305785124;98.559670781893;98.96694214876032;98.76288659793816;0;0;0;0
1238;2;SVM;4840;20;98.52789256198346;98.65702479338844;99.37106918238992;97.93388429752066;98.64724245577524;0;0;0;0
1239;2;SVM;4840;20;98.52789256198346;98.86363636363636;99.37369519832986;98.34710743801654;98.8577362409138;0;0;0;0
1220;2;XGB;4840;20;96.95247933884298;97.62396694214875;97.52577319587628;97.72727272727272;97.62641898864808;0;0;0;0
1221;2;XGB;4840;20;97.31404958677686;96.17768595041323;95.15151515151516;97.31404958677686;96.22063329928498;0;0;0;0
1222;2;XGB;4840;20;97.10743801652892;96.900826446281;96.70781893004116;97.10743801652892;96.90721649484536;0;0;0;0
1223;2;XGB;4840;20;97.05578512396694;97.21074380165288;98.10526315789474;96.2809917355372;97.18456725755996;0;0;0;0
1224;2;XGB;4840;20;96.95247933884298;97.41735537190084;97.51552795031056;97.31404958677686;97.41468459152016;0;0;0;0
1405;2;DT;6050;16;97.27272727272728;96.52892561983472;96.37561779242174;96.69421487603306;96.53465346534654;0;0;0;0
1406;2;DT;6050;16;97.00413223140497;96.77685950413225;96.54605263157896;97.02479338842976;96.7848309975268;0;0;0;0
1407;2;DT;6050;16;96.9214876033058;95.70247933884298;97.10391822827938;94.21487603305783;95.63758389261746;0;0;0;0
1408;2;DT;6050;16;97.39669421487604;97.68595041322314;96.91056910569104;98.51239669421489;97.70491803278688;0;0;0;0
1409;2;DT;6050;16;97.58264462809916;97.35537190082646;96.58536585365852;98.1818181818182;97.37704918032787;0;0;0;0
1400;2;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104;0;0;0;0
1401;2;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104;0;0;0;0
1402;2;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104;0;0;0;0
1403;2;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104;0;0;0;0
1404;2;DUM;6050;16;50.45454545454545;50.66115702479339;50.67340067340067;49.75206611570248;50.20850708924104;0;0;0;0
1415;2;KNN;6050;16;98.01652892561984;97.27272727272728;98.14814814814817;96.36363636363636;97.24770642201835;0;0;0;0
1416;2;KNN;6050;16;98.01652892561984;97.85123966942147;98.0099502487562;97.68595041322314;97.84768211920527;0;0;0;0
1417;2;KNN;6050;16;98.1818181818182;96.19834710743802;98.10671256454388;94.21487603305783;96.12141652613828;0;0;0;0
1418;2;KNN;6050;16;98.1404958677686;97.60330578512396;97.21311475409836;98.01652892561984;97.61316872427984;0;0;0;0
1419;2;KNN;6050;16;98.01652892561984;97.60330578512396;98.16053511705684;97.02479338842976;97.58935993349958;0;0;0;0
1430;2;MLP;6050;16;97.4586776859504;97.76859504132231;98.65319865319864;96.8595041322314;97.74812343619683;0;0;0;0
1431;2;MLP;6050;16;97.5206611570248;97.85123966942147;98.0099502487562;97.68595041322314;97.84768211920527;0;0;0;0
1432;2;MLP;6050;16;97.8099173553719;96.44628099173552;97.95221843003414;94.87603305785125;96.38958858102436;0;0;0;0
1433;2;MLP;6050;16;97.39669421487604;98.099173553719;98.01980198019804;98.1818181818182;98.1007431874484;0;0;0;0
1434;2;MLP;6050;16;97.58264462809916;97.5206611570248;97.6782752902156;97.35537190082646;97.51655629139071;0;0;0;0
1410;2;NB;6050;16;97.00413223140497;96.52892561983472;97.79286926994908;95.20661157024792;96.4824120603015;0;0;0;0
1411;2;NB;6050;16;96.77685950413225;97.35537190082646;97.51243781094529;97.19008264462808;97.35099337748343;0;0;0;0
1412;2;NB;6050;16;96.96280991735536;96.52892561983472;98.28473413379074;94.7107438016529;96.46464646464646;0;0;0;0
1413;2;NB;6050;16;96.8181818181818;97.27272727272728;97.82608695652172;96.69421487603306;97.2568578553616;0;0;0;0
1414;2;NB;6050;16;96.8801652892562;96.69421487603306;97.47899159663864;95.86776859504133;96.66666666666669;0;0;0;0
1425;2;RF;6050;16;95.55785123966942;95.45454545454544;94.64285714285714;96.36363636363636;95.4954954954955;0;0;0;0
1426;2;RF;6050;16;95.6404958677686;95.9504132231405;94.26751592356688;97.85123966942147;96.02595296025952;0;0;0;0
1427;2;RF;6050;16;95.70247933884298;94.46280991735536;93.81107491856676;95.20661157024792;94.50369155045118;0;0;0;0
1428;2;RF;6050;16;95.37190082644628;95.86776859504133;94.54253611556982;97.35537190082646;95.92833876221498;0;0;0;0
1429;2;RF;6050;16;95.51652892561984;95.45454545454544;93.65079365079364;97.5206611570248;95.54655870445345;0;0;0;0
1435;2;SVM;6050;16;97.70661157024792;97.93388429752066;98.82154882154882;97.02479338842976;97.91492910758966;0;0;0;0
1436;2;SVM;6050;16;97.74793388429752;98.01652892561984;98.33610648918469;97.68595041322314;98.0099502487562;0;0;0;0
1437;2;SVM;6050;16;98.03719008264464;96.69421487603306;98.12606473594548;95.20661157024792;96.64429530201345;0;0;0;0
1438;2;SVM;6050;16;97.74793388429752;98.099173553719;98.01980198019804;98.1818181818182;98.1007431874484;0;0;0;0
1439;2;SVM;6050;16;97.70661157024792;98.1818181818182;98.6644407345576;97.68595041322314;98.17275747508306;0;0;0;0
1420;2;XGB;6050;16;95.35123966942147;94.9586776859504;96.10169491525424;93.7190082644628;94.89539748953976;0;0;0;0
