;model;window;samples_summarized;accuracy_train;accuracy_test;presicion;recall;f1_score
1693;NB;9680;10;92.67820247933885;93.02685950413223;95.71899012074643;90.08264462809917;92.81532730175626
1694;NB;9680;10;92.69111570247934;92.76859504132231;96.62162162162163;88.63636363636364;92.45689655172413
1695;KNN;9680;10;95.86776859504133;94.67975206611571;95.96174282678001;93.28512396694215;94.60450497642745
1696;KNN;9680;10;95.76446280991735;94.47314049586777;96.64138678223185;92.14876033057851;94.34161819143311
1697;KNN;9680;10;95.68698347107438;94.78305785123968;95.48793284365162;94.00826446280992;94.74232170744405
1698;KNN;9680;10;95.79028925619835;94.26652892561982;95.73105656350054;92.66528925619835;94.1732283464567
1699;KNN;9680;10;95.71280991735537;94.93801652892562;96.7741935483871;92.97520661157024;94.83667017913592
1700;XGB;9680;10;93.03977272727273;93.38842975206612;93.65904365904366;93.07851239669421;93.3678756476684
1701;XGB;9680;10;93.06559917355372;93.28512396694215;93.55509355509356;92.97520661157024;93.26424870466322
1702;XGB;9680;10;93.24638429752066;92.56198347107438;92.12678936605317;93.07851239669421;92.60020554984584
1703;XGB;9680;10;93.09142561983471;93.23347107438018;92.3154701718908;94.31818181818183;93.30608073582013
1704;XGB;9680;10;93.24638429752066;92.56198347107438;92.29979466119097;92.87190082644628;92.58496395468589
1705;RF;9680;10;93.31095041322314;93.49173553719008;93.58178053830227;93.38842975206612;93.48500517063081
1706;RF;9680;10;93.27221074380165;93.64669421487604;93.6016511867905;93.69834710743802;93.64997418688694
1707;RF;9680;10;93.44008264462809;92.87190082644628;92.17479674796748;93.69834710743802;92.93032786885246
1708;RF;9680;10;93.23347107438018;93.23347107438018;92.23007063572149;94.42148760330579;93.3129147524247
1709;RF;9680;10;93.34969008264463;92.61363636363636;92.39465570400822;92.87190082644628;92.63266357547656
1710;MLP;9680;10;94.17613636363636;94.16322314049587;95.23809523809523;92.97520661157024;94.09304756926294
1711;MLP;9680;10;94.25361570247934;94.78305785123968;96.1661341853035;93.28512396694215;94.70372312532774
1712;MLP;9680;10;94.3569214876033;93.80165289256198;94.44444444444444;93.07851239669421;93.75650364203955
1713;MLP;9680;10;94.38274793388429;93.69834710743802;95.28907922912205;91.94214876033058;93.5856992639327
1714;MLP;9680;10;94.24070247933885;94.67975206611571;96.55543595263725;92.66528925619835;94.57037427517132
1715;SVM;9680;10;94.86053719008265;94.9896694214876;96.28055260361317;93.59504132231406;94.91880565741225
1716;SVM;9680;10;94.86053719008265;94.73140495867769;96.45922746781116;92.87190082644628;94.63157894736842
1717;SVM;9680;10;94.89927685950413;95.0413223140496;96.08879492600423;93.90495867768594;94.98432601880877
1718;SVM;9680;10;95.05423553719008;94.3698347107438;95.93582887700535;92.66528925619835;94.27220178665266
1719;SVM;9680;10;94.86053719008265;94.73140495867769;96.86147186147186;92.4586776859504;94.60887949260042
1720;DUM;968;100;50.90439276485789;50.0;50.0;51.546391752577314;50.76142131979695
1721;DUM;968;100;50.90439276485789;50.0;50.0;51.546391752577314;50.76142131979695
1722;DUM;968;100;50.90439276485789;50.0;50.0;51.546391752577314;50.76142131979695
1723;DUM;968;100;50.83870967741936;50.259067357512954;50.0;52.083333333333336;51.02040816326531
1724;DUM;968;100;49.29032258064516;50.259067357512954;50.53763440860215;48.45360824742268;49.473684210526315
1725;DT;968;100;100.0;100.0;100.0;100.0;100.0
1726;DT;968;100;100.0;100.0;100.0;100.0;100.0
1727;DT;968;100;100.0;100.0;100.0;100.0;100.0
1728;DT;968;100;100.0;100.0;100.0;100.0;100.0
1729;DT;968;100;100.0;100.0;100.0;100.0;100.0
1730;NB;968;100;100.0;100.0;100.0;100.0;100.0
1731;NB;968;100;100.0;100.0;100.0;100.0;100.0
1732;NB;968;100;100.0;100.0;100.0;100.0;100.0
1733;NB;968;100;100.0;100.0;100.0;100.0;100.0
1734;NB;968;100;100.0;100.0;100.0;100.0;100.0
1735;KNN;968;100;100.0;100.0;100.0;100.0;100.0
1736;KNN;968;100;100.0;100.0;100.0;100.0;100.0
1737;KNN;968;100;100.0;100.0;100.0;100.0;100.0
1738;KNN;968;100;100.0;100.0;100.0;100.0;100.0
1739;KNN;968;100;100.0;100.0;100.0;100.0;100.0
1740;XGB;968;100;100.0;100.0;100.0;100.0;100.0
1741;XGB;968;100;100.0;100.0;100.0;100.0;100.0
1742;XGB;968;100;100.0;100.0;100.0;100.0;100.0
1743;XGB;968;100;100.0;100.0;100.0;100.0;100.0
1744;XGB;968;100;100.0;100.0;100.0;100.0;100.0
1745;RF;968;100;100.0;100.0;100.0;100.0;100.0
1746;RF;968;100;100.0;100.0;100.0;100.0;100.0
1747;RF;968;100;100.0;100.0;100.0;100.0;100.0
1748;RF;968;100;100.0;100.0;100.0;100.0;100.0
1749;RF;968;100;100.0;100.0;100.0;100.0;100.0
1750;MLP;968;100;100.0;100.0;100.0;100.0;100.0
1751;MLP;968;100;100.0;100.0;100.0;100.0;100.0
1752;MLP;968;100;100.0;100.0;100.0;100.0;100.0
1753;MLP;968;100;100.0;100.0;100.0;100.0;100.0
1754;MLP;968;100;100.0;100.0;100.0;100.0;100.0
1755;SVM;968;100;100.0;100.0;100.0;100.0;100.0
1756;SVM;968;100;100.0;100.0;100.0;100.0;100.0
1757;SVM;968;100;100.0;100.0;100.0;100.0;100.0
1758;SVM;968;100;100.0;100.0;100.0;100.0;100.0
1759;SVM;968;100;100.0;100.0;100.0;100.0;100.0
